Date,HFGM_TR
2025-04-30,0.01044868827618406
2025-05-31,0.020289741581832832
2025-06-30,0.0381146817508502
2025-07-31,0.012694352233155737
2025-08-31,0.0875932658752756
2025-09-30,0.06093762586257778
2025-10-31,0.026681429927238653
2025-11-30,-0.010273191714889607
2025-12-31,-0.0038150216721349883
2026-01-31,0.12378640776699013
2026-02-28,0.041962357297130604
