Date,HFGM_TR
2025-05-31,0.020289741581833054
2025-06-30,0.03811468175085042
2025-07-31,0.012694352233156625
2025-08-31,0.0875932658752765
2025-09-30,0.06093762586257845
2025-10-31,0.026681429927239098
2025-11-30,-0.010273191714889163
2025-12-31,-0.0038150216721346553
2026-01-31,0.12378640776699057
